"exp_table$target_id","Coculture_01_M","Coculture_02_M","Coculture_03_M","Coculture_04_M","SMutans_01_M","SMutans_02_M","SMutans_03_M","SMutans_04_M"
"yhhW__HW372_RS01485_317422_1",NA,NA,NA,NA,NA,NA,NA,NA
"gntR__HW372_RS01490_318210_1",NA,NA,NA,NA,NA,NA,NA,NA
"gntK__HW372_RS01495_319344_1",NA,NA,NA,NA,NA,NA,NA,NA
"gntU__HW372_RS01500_319875_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01505__HW372_RS01505_321356_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01510__HW372_RS01510_323359_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhgN__HW372_RS01515_rc_325293_1",NA,NA,NA,NA,NA,NA,NA,NA
"asd__HW372_RS01520_325485_1",NA,NA,NA,NA,NA,NA,NA,NA
"glgB__HW372_RS01530_326861_1",NA,NA,NA,NA,NA,NA,NA,NA
"glgX__HW372_RS01535_329044_1",NA,NA,NA,NA,NA,NA,NA,NA
"glgC__HW372_RS01540_331035_1",NA,NA,NA,NA,NA,NA,NA,NA
"glgA__HW372_RS01545_332330_1",NA,NA,NA,NA,NA,NA,NA,NA
"glgP__HW372_RS01550_333782_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01555__HW372_RS01555_336724_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01560__HW372_RS01560_337529_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01565__HW372_RS01565_338318_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01570__HW372_RS01570_340912_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01575__HW372_RS01575_341426_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01580__HW372_RS01580_341964_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01585__HW372_RS01585_342759_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01590__HW372_RS01590_344063_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01595__HW372_RS01595_344776_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01600__HW372_RS01600_345546_1",NA,NA,NA,NA,NA,NA,NA,NA
"glpD__HW372_RS01605_rc_347710_1",NA,NA,NA,NA,NA,NA,NA,NA
"glpE__HW372_RS01610_347900_1",NA,NA,NA,NA,NA,NA,NA,NA
"glpG__HW372_RS01615_348271_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01620__HW372_RS01620_349118_1",NA,NA,NA,NA,NA,NA,NA,NA
"rtcR__HW372_RS01625_rc_351456_1",NA,NA,NA,NA,NA,NA,NA,NA
"rtcB__HW372_RS01630_351645_1",NA,NA,NA,NA,NA,NA,NA,NA
"rtcA__HW372_RS01635_352875_1",NA,NA,NA,NA,NA,NA,NA,NA
"malT__HW372_RS01640_rc_356639_1",NA,NA,NA,NA,NA,NA,NA,NA
"malP__HW372_RS01645_357262_1",NA,NA,NA,NA,NA,NA,NA,NA
"malQ__HW372_RS01650_359665_1",NA,NA,NA,NA,NA,NA,NA,NA
"gntT__HW372_RS01655_rc_363176_1",NA,NA,NA,NA,NA,NA,NA,NA
"nfuA__HW372_RS01660_rc_364115_1",NA,NA,NA,NA,NA,NA,NA,NA
"gntX__HW372_RS01665_rc_364857_1",NA,NA,NA,NA,NA,NA,NA,NA
"bioH__HW372_RS01670_364895_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01675__HW372_RS01675_rc_366287_1",NA,NA,NA,NA,NA,NA,NA,NA
"feoC__HW372_RS01680_rc_366756_1",NA,NA,NA,NA,NA,NA,NA,NA
"feoB__HW372_RS01685_rc_369077_1",NA,NA,NA,NA,NA,NA,NA,NA
"feoA__HW372_RS01690_rc_369321_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhgF__HW372_RS01695_rc_372098_1",NA,NA,NA,NA,NA,NA,NA,NA
"greB__HW372_RS01700_rc_372671_1",NA,NA,NA,NA,NA,NA,NA,NA
"ompR__HW372_RS01705_372899_1",NA,NA,NA,NA,NA,NA,NA,NA
"envZ__HW372_RS01710_373615_1",NA,NA,NA,NA,NA,NA,NA,NA
"nadS__HW372_RS01715_rc_375294_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS01720__HW372_RS01720_rc_375670_1",NA,NA,NA,NA,NA,NA,NA,NA
"pckA__HW372_RS01725_rc_377402_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhgE__HW372_RS01730_377781_1",NA,NA,NA,NA,NA,NA,NA,NA
"hslO__HW372_RS01735_rc_380521_1",NA,NA,NA,NA,NA,NA,NA,NA
"hslR__HW372_RS01740_rc_380947_1",NA,NA,NA,NA,NA,NA,NA,NA
"yrfG__HW372_RS01745_rc_381626_1",NA,NA,NA,NA,NA,NA,NA,NA
"igaA__HW372_RS01750_rc_383826_1",NA,NA,NA,NA,NA,NA,NA,NA
"nudE__HW372_RS01755_384146_1",NA,NA,NA,NA,NA,NA,NA,NA
"mrcA__HW372_RS01760_rc_387424_1",NA,NA,NA,NA,NA,NA,NA,NA
"hofM__HW372_RS01765_387544_1",NA,NA,NA,NA,NA,NA,NA,NA
"hofN__HW372_RS01770_388323_1",NA,NA,NA,NA,NA,NA,NA,NA
"hofO__HW372_RS01775_388846_1",NA,NA,NA,NA,NA,NA,NA,NA
"hofP__HW372_RS01780_389276_1",NA,NA,NA,NA,NA,NA,NA,NA
"hofQ__HW372_RS01785_389592_1",NA,NA,NA,NA,NA,NA,NA,NA
"aroK__HW372_RS01790_391231_1",NA,NA,NA,NA,NA,NA,NA,NA
"aroB__HW372_RS01795_391809_1",NA,NA,NA,NA,NA,NA,NA,NA
"damX__HW372_RS01800_392989_1",NA,NA,NA,NA,NA,NA,NA,NA
"dam__HW372_RS01805_394382_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpe__HW372_RS01810_395236_1",NA,NA,NA,NA,NA,NA,NA,NA
"gph__HW372_RS01815_395906_1",NA,NA,NA,NA,NA,NA,NA,NA
"trpS__HW372_RS01820_396657_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfZ__HW372_RS01825_397821_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfY__HW372_RS01830_398743_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfX__HW372_RS01835_399189_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfW__HW372_RS01840_400353_1",NA,NA,NA,NA,NA,NA,NA,NA
"php__HW372_RS01845_401576_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfU__HW372_RS01850_402465_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfT__HW372_RS01855_402830_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfS__HW372_RS01860_404146_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfL__HW372_RS01865_rc_405506_1",NA,NA,NA,NA,NA,NA,NA,NA
"cysG__HW372_RS01870_rc_407131_1",NA,NA,NA,NA,NA,NA,NA,NA
"nirC__HW372_RS01875_rc_407956_1",NA,NA,NA,NA,NA,NA,NA,NA
"nirD__HW372_RS01880_rc_408408_1",NA,NA,NA,NA,NA,NA,NA,NA
"nirB__HW372_RS01885_rc_410948_1",NA,NA,NA,NA,NA,NA,NA,NA
"tsgA__HW372_RS01890_rc_412391_1",NA,NA,NA,NA,NA,NA,NA,NA
"ppiA__HW372_RS01895_412662_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfG__HW372_RS01900_413339_1",NA,NA,NA,NA,NA,NA,NA,NA
"fic__HW372_RS01905_413496_1",NA,NA,NA,NA,NA,NA,NA,NA
"pabA__HW372_RS01910_414130_1",NA,NA,NA,NA,NA,NA,NA,NA
"argD__HW372_RS01915_414779_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfK__HW372_RS01920_rc_418156_1",NA,NA,NA,NA,NA,NA,NA,NA
"crp__HW372_RS01925_rc_418839_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhfA__HW372_RS01930_419141_1",NA,NA,NA,NA,NA,NA,NA,NA
"prkB__HW372_RS01935_rc_420469_1",NA,NA,NA,NA,NA,NA,NA,NA
"yheU__HW372_RS01940_rc_420741_1",NA,NA,NA,NA,NA,NA,NA,NA
"yheT__HW372_RS01945_rc_421757_1",NA,NA,NA,NA,NA,NA,NA,NA
"yheS__HW372_RS01950_rc_423670_1",NA,NA,NA,NA,NA,NA,NA,NA
"kefG__HW372_RS01955_423801_1",NA,NA,NA,NA,NA,NA,NA,NA
"kefB__HW372_RS01960_424352_1",NA,NA,NA,NA,NA,NA,NA,NA
"yheV__HW372_RS01965_426167_1",NA,NA,NA,NA,NA,NA,NA,NA
"slyD__HW372_RS01970_426462_1",NA,NA,NA,NA,NA,NA,NA,NA
"slyX__HW372_RS01975_rc_427319_1",NA,NA,NA,NA,NA,NA,NA,NA
"fkpA__HW372_RS01980_427540_1",NA,NA,NA,NA,NA,NA,NA,NA
"yheO__HW372_RS01985_428519_1",NA,NA,NA,NA,NA,NA,NA,NA
"tusD__HW372_RS01990_429241_1",NA,NA,NA,NA,NA,NA,NA,NA
"tusC__HW372_RS01995_429627_1",NA,NA,NA,NA,NA,NA,NA,NA
"tusB__HW372_RS02000_429994_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsL__HW372_RS02005_430407_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsG__HW372_RS02010_430878_1",NA,NA,NA,NA,NA,NA,NA,NA
"fusA__HW372_RS02015_431445_1",NA,NA,NA,NA,NA,NA,NA,NA
"tuf__HW372_RS02020_433630_1",NA,NA,NA,NA,NA,NA,NA,NA
"chiA__HW372_RS02025_435106_1",NA,NA,NA,NA,NA,NA,NA,NA
"bfd__HW372_RS02030_437977_1",NA,NA,NA,NA,NA,NA,NA,NA
"bfr__HW372_RS02035_438243_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspO__HW372_RS02040_rc_439425_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspM__HW372_RS02045_rc_439886_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspL__HW372_RS02050_rc_441046_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspK__HW372_RS02055_rc_442044_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspJ__HW372_RS02060_rc_442624_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspI__HW372_RS02065_rc_442994_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspH__HW372_RS02070_rc_443500_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspG__HW372_RS02075_rc_443945_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspF__HW372_RS02080_rc_445151_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspE__HW372_RS02085_rc_446629_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspD__HW372_RS02090_rc_448591_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspC__HW372_RS02095_rc_449390_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspA__HW372_RS02100_449570_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspB__HW372_RS02105_451041_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsJ__HW372_RS02110_451701_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplC__HW372_RS02115_452045_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplD__HW372_RS02120_452685_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplW__HW372_RS02125_453287_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplB__HW372_RS02130_453607_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsS__HW372_RS02135_454445_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplV__HW372_RS02140_454738_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsC__HW372_RS02145_455088_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplP__HW372_RS02150_455802_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpmC__HW372_RS02155_456212_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsQ__HW372_RS02160_456403_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplN__HW372_RS02165_456822_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplX__HW372_RS02170_457204_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplE__HW372_RS02175_457533_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsN__HW372_RS02180_458087_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsH__HW372_RS02185_458426_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplF__HW372_RS02190_458831_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplR__HW372_RS02195_459374_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsE__HW372_RS02200_459742_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpmD__HW372_RS02205_460249_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplO__HW372_RS02210_460432_1",NA,NA,NA,NA,NA,NA,NA,NA
"secY__HW372_RS02215_460874_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpmJ__HW372_RS02220_462237_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsM__HW372_RS02225_462500_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsK__HW372_RS02230_462873_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsD__HW372_RS02235_463296_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpoA__HW372_RS02240_463942_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplQ__HW372_RS02245_464972_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhdN__HW372_RS02250_465462_1",NA,NA,NA,NA,NA,NA,NA,NA
"zntR__HW372_RS02255_465841_1",NA,NA,NA,NA,NA,NA,NA,NA
"arfA__HW372_RS02260_466322_1",NA,NA,NA,NA,NA,NA,NA,NA
"mscL__HW372_RS02265_rc_466950_1",NA,NA,NA,NA,NA,NA,NA,NA
"trkA__HW372_RS02270_rc_468456_1",NA,NA,NA,NA,NA,NA,NA,NA
"rsmB__HW372_RS02275_rc_469767_1",NA,NA,NA,NA,NA,NA,NA,NA
"fmt__HW372_RS02280_rc_470766_1",NA,NA,NA,NA,NA,NA,NA,NA
"def__HW372_RS02285_rc_471290_1",NA,NA,NA,NA,NA,NA,NA,NA
"dprA__HW372_RS02290_471420_1",NA,NA,NA,NA,NA,NA,NA,NA
"smg__HW372_RS02295_472516_1",NA,NA,NA,NA,NA,NA,NA,NA
"yrdD__HW372_RS02300_473018_1",NA,NA,NA,NA,NA,NA,NA,NA
"tsaC__HW372_RS02305_473565_1",NA,NA,NA,NA,NA,NA,NA,NA
"aroE__HW372_RS02310_474142_1",NA,NA,NA,NA,NA,NA,NA,NA
"yrdB__HW372_RS02315_474957_1",NA,NA,NA,NA,NA,NA,NA,NA
"yrdA__HW372_RS02320_rc_475744_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02325__HW372_RS02325_476216_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02330__HW372_RS02330_477826_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02335__HW372_RS02335_477945_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02340__HW372_RS02340_478204_1",NA,NA,NA,NA,NA,NA,NA,NA
"rrf__HW372_RS02345_481203_2",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02350__HW372_RS02350_481333_1",NA,NA,NA,NA,NA,NA,NA,NA
"rrf__HW372_RS02355_481448_2",NA,NA,NA,NA,NA,NA,NA,NA
"yhdZ__HW372_RS02360_rc_482384_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhdY__HW372_RS02365_rc_483495_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhdX__HW372_RS02370_rc_484686_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02375__HW372_RS02375_rc_485779_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02380__HW372_RS02380_rc_486431_1",NA,NA,NA,NA,NA,NA,NA,NA
"acrF__HW372_RS02385_rc_489788_1",NA,NA,NA,NA,NA,NA,NA,NA
"acrE__HW372_RS02390_rc_490957_1",NA,NA,NA,NA,NA,NA,NA,NA
"acrS__HW372_RS02395_491356_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhdU__HW372_RS02400_rc_492200_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhdJ__HW372_RS02405_rc_493168_1",NA,NA,NA,NA,NA,NA,NA,NA
"fis__HW372_RS02410_rc_493550_1",NA,NA,NA,NA,NA,NA,NA,NA
"dusB__HW372_RS02415_rc_494541_1",NA,NA,NA,NA,NA,NA,NA,NA
"prmA__HW372_RS02420_rc_495751_1",NA,NA,NA,NA,NA,NA,NA,NA
"panF__HW372_RS02425_rc_497214_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhdT__HW372_RS02430_rc_497446_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02435__HW372_RS02435_rc_498474_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02440__HW372_RS02440_rc_499336_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02445__HW372_RS02445_499678_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02450__HW372_RS02450_500568_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02455__HW372_RS02455_501519_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02460__HW372_RS02460_503019_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02465__HW372_RS02465_504030_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02470__HW372_RS02470_504989_1",NA,NA,NA,NA,NA,NA,NA,NA
"accC__HW372_RS02475_rc_507476_1",NA,NA,NA,NA,NA,NA,NA,NA
"accB__HW372_RS02480_rc_507957_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02485_ps__HW372_RS02485_ps_rc_508749",NA,NA,NA,NA,NA,NA,NA,NA
"yhdH__HW372_RS02490_rc_509909_1",NA,NA,NA,NA,NA,NA,NA,NA
"csrD__HW372_RS02495_510061_1",NA,NA,NA,NA,NA,NA,NA,NA
"mreB__HW372_RS02500_512306_1",NA,NA,NA,NA,NA,NA,NA,NA
"mreC__HW372_RS02505_513415_1",NA,NA,NA,NA,NA,NA,NA,NA
"mreD__HW372_RS02510_514518_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhdE__HW372_RS02515_515015_1",NA,NA,NA,NA,NA,NA,NA,NA
"rng__HW372_RS02520_515598_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhdP__HW372_RS02525_517135_1",NA,NA,NA,NA,NA,NA,NA,NA
"tldD__HW372_RS02530_521091_1",NA,NA,NA,NA,NA,NA,NA,NA
"aaeR__HW372_RS02535_rc_523593_1",NA,NA,NA,NA,NA,NA,NA,NA
"aaeX__HW372_RS02540_523776_1",NA,NA,NA,NA,NA,NA,NA,NA
"aaeA__HW372_RS02545_523987_1",NA,NA,NA,NA,NA,NA,NA,NA
"aaeB__HW372_RS02550_524925_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhcO__HW372_RS02555_526984_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhcN__HW372_RS02560_rc_527574_1",NA,NA,NA,NA,NA,NA,NA,NA
"argR__HW372_RS02565_rc_528408_1",NA,NA,NA,NA,NA,NA,NA,NA
"mdh__HW372_RS02570_528843_1",NA,NA,NA,NA,NA,NA,NA,NA
"degS__HW372_RS02575_rc_530911_1",NA,NA,NA,NA,NA,NA,NA,NA
"degQ__HW372_RS02580_rc_532368_1",NA,NA,NA,NA,NA,NA,NA,NA
"zapG__HW372_RS02585_rc_532920_1",NA,NA,NA,NA,NA,NA,NA,NA
"zapE__HW372_RS02590_533114_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplM__HW372_RS02595_534461_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsI__HW372_RS02600_534905_1",NA,NA,NA,NA,NA,NA,NA,NA
"sspA__HW372_RS02605_535692_1",NA,NA,NA,NA,NA,NA,NA,NA
"sspB__HW372_RS02610_536336_1",NA,NA,NA,NA,NA,NA,NA,NA
"nanR__HW372_RS02615_536941_1",NA,NA,NA,NA,NA,NA,NA,NA
"nanA__HW372_RS02620_537854_1",NA,NA,NA,NA,NA,NA,NA,NA
"nanT__HW372_RS02625_538856_1",NA,NA,NA,NA,NA,NA,NA,NA
"nanE__HW372_RS02630_540394_1",NA,NA,NA,NA,NA,NA,NA,NA
"nanK__HW372_RS02635_541080_1",NA,NA,NA,NA,NA,NA,NA,NA
"nanQ__HW372_RS02640_541952_1",NA,NA,NA,NA,NA,NA,NA,NA
"gltD__HW372_RS02645_rc_543902_1",NA,NA,NA,NA,NA,NA,NA,NA
"gltB__HW372_RS02650_rc_548375_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhcC__HW372_RS02655_549050_1",NA,NA,NA,NA,NA,NA,NA,NA
"arcB__HW372_RS02660_550075_1",NA,NA,NA,NA,NA,NA,NA,NA
"elbB__HW372_RS02665_552641_1",NA,NA,NA,NA,NA,NA,NA,NA
"mtgA__HW372_RS02670_553291_1",NA,NA,NA,NA,NA,NA,NA,NA
"yrbL__HW372_RS02675_rc_554648_1",NA,NA,NA,NA,NA,NA,NA,NA
"npr__HW372_RS02680_rc_555133_1",NA,NA,NA,NA,NA,NA,NA,NA
"rapZ__HW372_RS02685_rc_555984_1",NA,NA,NA,NA,NA,NA,NA,NA
"ptsN__HW372_RS02690_rc_556521_1",NA,NA,NA,NA,NA,NA,NA,NA
"hpf__HW372_RS02695_rc_556926_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpoN__HW372_RS02700_rc_558382_1",NA,NA,NA,NA,NA,NA,NA,NA
"lptB__HW372_RS02705_rc_559155_1",NA,NA,NA,NA,NA,NA,NA,NA
"lptA__HW372_RS02710_rc_559719_1",NA,NA,NA,NA,NA,NA,NA,NA
"lptC__HW372_RS02715_rc_560263_1",NA,NA,NA,NA,NA,NA,NA,NA
"kdsC__HW372_RS02720_rc_560826_1",NA,NA,NA,NA,NA,NA,NA,NA
"kdsD__HW372_RS02725_rc_561833_1",NA,NA,NA,NA,NA,NA,NA,NA
"yrbG__HW372_RS02730_rc_562824_1",NA,NA,NA,NA,NA,NA,NA,NA
"mlaF__HW372_RS02735_563034_1",NA,NA,NA,NA,NA,NA,NA,NA
"mlaE__HW372_RS02740_563851_1",NA,NA,NA,NA,NA,NA,NA,NA
"mlaD__HW372_RS02745_564638_1",NA,NA,NA,NA,NA,NA,NA,NA
"mlaC__HW372_RS02750_565208_1",NA,NA,NA,NA,NA,NA,NA,NA
"mlaB__HW372_RS02755_565843_1",NA,NA,NA,NA,NA,NA,NA,NA
"ibaG__HW372_RS02760_566296_1",NA,NA,NA,NA,NA,NA,NA,NA
"murA__HW372_RS02765_566605_1",NA,NA,NA,NA,NA,NA,NA,NA
"sfsB__HW372_RS02770_rc_568190_1",NA,NA,NA,NA,NA,NA,NA,NA
"ispB__HW372_RS02775_rc_569394_1",NA,NA,NA,NA,NA,NA,NA,NA
"rplU__HW372_RS02780_569653_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpmA__HW372_RS02785_569985_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhbE__HW372_RS02790_570369_1",NA,NA,NA,NA,NA,NA,NA,NA
"cgtA__HW372_RS02795_571350_1",NA,NA,NA,NA,NA,NA,NA,NA
"dacB__HW372_RS02800_rc_573996_1",NA,NA,NA,NA,NA,NA,NA,NA
"greA__HW372_RS02805_574245_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhbY__HW372_RS02810_rc_575170_1",NA,NA,NA,NA,NA,NA,NA,NA
"rlmE__HW372_RS02815_575296_1",NA,NA,NA,NA,NA,NA,NA,NA
"ftsH__HW372_RS02820_576025_1",NA,NA,NA,NA,NA,NA,NA,NA
"folP__HW372_RS02825_578049_1",NA,NA,NA,NA,NA,NA,NA,NA
"glmM__HW372_RS02830_578890_1",NA,NA,NA,NA,NA,NA,NA,NA
"secG__HW372_RS02835_580455_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02840__HW372_RS02840_580802_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhbX__HW372_RS02845_581345_1",NA,NA,NA,NA,NA,NA,NA,NA
"argG__HW372_RS02850_rc_584321_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS02855__HW372_RS02855_584669_1",NA,NA,NA,NA,NA,NA,NA,NA
"rimP__HW372_RS02860_584952_1",NA,NA,NA,NA,NA,NA,NA,NA
"nusA__HW372_RS02865_585432_1",NA,NA,NA,NA,NA,NA,NA,NA
"infB__HW372_RS02870_586944_1",NA,NA,NA,NA,NA,NA,NA,NA
"rbfA__HW372_RS02875_589780_1",NA,NA,NA,NA,NA,NA,NA,NA
"truB__HW372_RS02880_590181_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsO__HW372_RS02885_591274_1",NA,NA,NA,NA,NA,NA,NA,NA
"pnp__HW372_RS02890_591790_1",NA,NA,NA,NA,NA,NA,NA,NA
"nlpI__HW372_RS02895_594034_1",NA,NA,NA,NA,NA,NA,NA,NA
"yrbN__HW372_RS02900_595025_1",NA,NA,NA,NA,NA,NA,NA,NA
"deaD__HW372_RS02905_595098_1",NA,NA,NA,NA,NA,NA,NA,NA
"mtr__HW372_RS02910_597141_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhbW__HW372_RS02915_rc_599511_1",NA,NA,NA,NA,NA,NA,NA,NA
"ubiV__HW372_RS02920_rc_600470_1",NA,NA,NA,NA,NA,NA,NA,NA
"ubiU__HW372_RS02925_rc_601474_1",NA,NA,NA,NA,NA,NA,NA,NA
"ubiT__HW372_RS02930_601683_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhbS__HW372_RS02935_602201_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhbQ__HW372_RS02940_rc_602993_1",NA,NA,NA,NA,NA,NA,NA,NA
"yhbP__HW372_RS02945_603044_1",NA,NA,NA,NA,NA,NA,NA,NA
"yraR__HW372_RS02950_603508_1",NA,NA,NA,NA,NA,NA,NA,NA
"yraQ__HW372_RS02955_604216_1",NA,NA,NA,NA,NA,NA,NA,NA
"dolP__HW372_RS02960_rc_605944_1",NA,NA,NA,NA,NA,NA,NA,NA
"diaA__HW372_RS02965_rc_606544_1",NA,NA,NA,NA,NA,NA,NA,NA
"yraN__HW372_RS02970_rc_606959_1",NA,NA,NA,NA,NA,NA,NA,NA
"lpoA__HW372_RS02975_rc_608953_1",NA,NA,NA,NA,NA,NA,NA,NA
"rsmI__HW372_RS02980_609019_1",NA,NA,NA,NA,NA,NA,NA,NA
"agaI__HW372_RS02985_rc_610699_1",NA,NA,NA,NA,NA,NA,NA,NA
"agaD__HW372_RS02990_rc_611491_1",NA,NA,NA,NA,NA,NA,NA,NA
"agaC__HW372_RS02995_rc_612284_1",NA,NA,NA,NA,NA,NA,NA,NA
"agaB__HW372_RS03000_rc_612799_1",NA,NA,NA,NA,NA,NA,NA,NA
"kbaY__HW372_RS03005_rc_613826_1",NA,NA,NA,NA,NA,NA,NA,NA
"agaS__HW372_RS03010_rc_614993_1",NA,NA,NA,NA,NA,NA,NA,NA
"nagA__HW372_RS03015_rc_616475_1",NA,NA,NA,NA,NA,NA,NA,NA
"agaF__HW372_RS03020_rc_616906_1",NA,NA,NA,NA,NA,NA,NA,NA
"agaE__HW372_RS03025_rc_617802_1",NA,NA,NA,NA,NA,NA,NA,NA
"agaW__HW372_RS03030_rc_618571_1",NA,NA,NA,NA,NA,NA,NA,NA
